Branch ID,Name,Section ID,System ID,From,To,True Area (Ft2),Length (Ft),PCI,Sample Number,Distress Description,Quantity,Quantity Units,Severity
E12THST,E 12TH ST,1780,q4757,12TH ST & WASHINGTON ST,12TH ST & LINCOLN ST,9537.0,366.808,72,2151,PATCH/UTILITY CUT,20.0,SqFt,L
E12THST,E 12TH ST,1780,q4757,12TH ST & WASHINGTON ST,12TH ST & LINCOLN ST,9537.0,366.808,72,2151,ALLIGATOR CRACKING,75.0,SqFt,L
E12THST,E 12TH ST,1780,q4757,12TH ST & WASHINGTON ST,12TH ST & LINCOLN ST,9537.0,366.808,72,2151,WEATHERING,2528.0,SqFt,M
E12THST,E 12TH ST,1781,q4756,12TH ST & WALNUT ST,12TH ST & WASHINGTON ST,9348.0,359.5339482,71,2152,LONGITUDINAL/TRANSVERSE CRACKING,90.0,Ft,L
E12THST,E 12TH ST,1781,q4756,12TH ST & WALNUT ST,12TH ST & WASHINGTON ST,9348.0,359.5339482,71,2152,ALLIGATOR CRACKING,100.0,SqFt,L
E12THST,E 12TH ST,1781,q4756,12TH ST & WALNUT ST,12TH ST & WASHINGTON ST,9348.0,359.5339482,71,2152,WEATHERING,2548.0,SqFt,M
E13THST,E 13TH ST,1809,r4713,13TH ST & WALNUT GROVE AVE,13TH ST & FEE LN,16877.0,562.5799961,48,2189,WEATHERING,2518.0,SqFt,L
E13THST,E 13TH ST,1809,r4713,13TH ST & WALNUT GROVE AVE,13TH ST & FEE LN,16877.0,562.5799961,48,2189,PATCH/UTILITY CUT,30.0,SqFt,L
E13THST,E 13TH ST,1809,r4713,13TH ST & WALNUT GROVE AVE,13TH ST & FEE LN,16877.0,562.5799961,48,2189,ALLIGATOR CRACKING,650.0,SqFt,M
E13THST,E 13TH ST,1809,r4713,13TH ST & WALNUT GROVE AVE,13TH ST & FEE LN,16877.0,562.5799961,48,2190,WEATHERING,2548.0,SqFt,L
E13THST,E 13TH ST,1809,r4713,13TH ST & WALNUT GROVE AVE,13TH ST & FEE LN,16877.0,562.5799961,48,2190,ALLIGATOR CRACKING,140.0,SqFt,M
E13THST,E 13TH ST,1810,r4712,13TH ST & FORREST AVE,13TH ST & WALNUT GROVE AVE,10369.0,398.7896806,56,2191,ALLIGATOR CRACKING,170.0,SqFt,M
E13THST,E 13TH ST,1810,r4712,13TH ST & FORREST AVE,13TH ST & WALNUT GROVE AVE,10369.0,398.7896806,56,2191,WEATHERING,2548.0,SqFt,L
E13THST,E 13TH ST,1827,r4711,13TH ST & WOODLAWN AVE,13TH ST & FORREST AVE,8746.0,336.3811949,93,2212,WEATHERING,2548.0,SqFt,L
E13THST,E 13TH ST,1827,r4711,13TH ST & WOODLAWN AVE,13TH ST & FORREST AVE,8746.0,336.3811949,93,2212,LONGITUDINAL/TRANSVERSE CRACKING,50.0,Ft,L
E13THST,E 13TH ST,1828,r4710,13TH ST & PARK AVE,13TH ST & WOODLAWN AVE,8134.0,312.8551837,47,2213,ALLIGATOR CRACKING,210.0,SqFt,M
E13THST,E 13TH ST,1828,r4710,13TH ST & PARK AVE,13TH ST & WOODLAWN AVE,8134.0,312.8551837,47,2213,WEATHERING,2548.0,SqFt,L
E13THST,E 13TH ST,1828,r4710,13TH ST & PARK AVE,13TH ST & WOODLAWN AVE,8134.0,312.8551837,47,2213,BLOCK CRACKING,700.0,SqFt,M
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441.0,322.0305643,25,2214,BLOCK CRACKING,400.0,SqFt,L
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441.0,322.0305643,25,2214,EDGE CRACKING,75.0,Ft,L
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441.0,322.0305643,25,2214,PATCH/UTILITY CUT,200.0,SqFt,M
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441.0,322.0305643,25,2214,ALLIGATOR CRACKING,20.0,SqFt,H
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441.0,322.0305643,25,2214,ALLIGATOR CRACKING,210.0,SqFt,M
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441.0,322.0305643,25,2214,WEATHERING,1760.0,SqFt,M
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441.0,322.0305643,25,2214,RUTTING,98.0,SqFt,L
E13THST,E 13TH ST,1831,q4764,13TH ST & INDIANA AVE,13TH ST & FESS AVE,8435.0,324.4404205,57,2215,ALLIGATOR CRACKING,160.0,SqFt,M
E13THST,E 13TH ST,1831,q4764,13TH ST & INDIANA AVE,13TH ST & FESS AVE,8435.0,324.4404205,57,2215,WEATHERING,2548.0,SqFt,L
E13THST,E 13TH ST,1832,q4763,13TH ST & DUNN ST,13TH ST & INDIANA AVE,9603.0,369.3388146,64,2216,ALLIGATOR CRACKING,40.0,SqFt,M
E13THST,E 13TH ST,1832,q4763,13TH ST & DUNN ST,13TH ST & INDIANA AVE,9603.0,369.3388146,64,2216,ALLIGATOR CRACKING,70.0,SqFt,L
E13THST,E 13TH ST,1832,q4763,13TH ST & DUNN ST,13TH ST & INDIANA AVE,9603.0,369.3388146,64,2216,LONGITUDINAL/TRANSVERSE CRACKING,50.0,Ft,L
E13THST,E 13TH ST,1832,q4763,13TH ST & DUNN ST,13TH ST & INDIANA AVE,9603.0,369.3388146,64,2216,WEATHERING,2548.0,SqFt,L
E14THST,E 14TH ST,1852,r4717,14TH ST & FESS AVE,14TH ST & PARK AVE,7371.0,335.0421736,30,2241,LONGITUDINAL/TRANSVERSE CRACKING,60.0,Ft,L
E14THST,E 14TH ST,1852,r4717,14TH ST & FESS AVE,14TH ST & PARK AVE,7371.0,335.0421736,30,2241,ALLIGATOR CRACKING,50.0,SqFt,L
E14THST,E 14TH ST,1852,r4717,14TH ST & FESS AVE,14TH ST & PARK AVE,7371.0,335.0421736,30,2241,ALLIGATOR CRACKING,150.0,SqFt,H
E14THST,E 14TH ST,1852,r4717,14TH ST & FESS AVE,14TH ST & PARK AVE,7371.0,335.0421736,30,2241,WEATHERING,2156.0,SqFt,H
E14THST,E 14TH ST,1853,r4716,14TH ST & PARK AVE,14TH ST & WOODLAWN AVE,6732.0,306.0062074,33,2242,ALLIGATOR CRACKING,125.0,SqFt,H
E14THST,E 14TH ST,1853,r4716,14TH ST & PARK AVE,14TH ST & WOODLAWN AVE,6732.0,306.0062074,33,2242,LONGITUDINAL/TRANSVERSE CRACKING,80.0,Ft,L
E14THST,E 14TH ST,1853,r4716,14TH ST & PARK AVE,14TH ST & WOODLAWN AVE,6732.0,306.0062074,33,2242,WEATHERING,2156.0,SqFt,H
E14THST,E 14TH ST,1853,r4716,14TH ST & PARK AVE,14TH ST & WOODLAWN AVE,6732.0,306.0062074,33,2242,EDGE CRACKING,90.0,Ft,L
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062.0,336.7773491,60,2243,LANE/SHOULDER DROP,60.0,Ft,L
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062.0,336.7773491,60,2243,ALLIGATOR CRACKING,30.0,SqFt,M
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062.0,336.7773491,60,2243,EDGE CRACKING,20.0,Ft,L
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062.0,336.7773491,60,2243,ALLIGATOR CRACKING,20.0,SqFt,L
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062.0,336.7773491,60,2243,PATCH/UTILITY CUT,20.0,SqFt,M
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062.0,336.7773491,60,2243,LONGITUDINAL/TRANSVERSE CRACKING,70.0,Ft,L
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062.0,336.7773491,60,2243,WEATHERING,1744.0,SqFt,M
E14THST,E 14TH ST,1855,r4714,14TH ST & FORREST AVE,14TH ST & WALNUT GROVE AVE,8694.0,395.171897,50,2244,WEATHERING,2006.0,SqFt,M
E14THST,E 14TH ST,1855,r4714,14TH ST & FORREST AVE,14TH ST & WALNUT GROVE AVE,8694.0,395.171897,50,2244,EDGE CRACKING,90.0,Ft,L
E14THST,E 14TH ST,1855,r4714,14TH ST & FORREST AVE,14TH ST & WALNUT GROVE AVE,8694.0,395.171897,50,2244,ALLIGATOR CRACKING,30.0,SqFt,L
E14THST,E 14TH ST,1855,r4714,14TH ST & FORREST AVE,14TH ST & WALNUT GROVE AVE,8694.0,395.171897,50,2244,PATCH/UTILITY CUT,150.0,SqFt,H
E14THST,E 14TH ST,1857,q4769,14TH ST & INDIANA AVE,14TH ST & FESS AVE,6469.0,294.05658,32,2248,EDGE CRACKING,90.0,Ft,L
E14THST,E 14TH ST,1857,q4769,14TH ST & INDIANA AVE,14TH ST & FESS AVE,6469.0,294.05658,32,2248,LONGITUDINAL/TRANSVERSE CRACKING,90.0,Ft,L
E14THST,E 14TH ST,1857,q4769,14TH ST & INDIANA AVE,14TH ST & FESS AVE,6469.0,294.05658,32,2248,ALLIGATOR CRACKING,225.0,SqFt,H
E14THST,E 14TH ST,1857,q4769,14TH ST & INDIANA AVE,14TH ST & FESS AVE,6469.0,294.05658,32,2248,WEATHERING,2156.0,SqFt,M
E14THST,E 14TH ST,1860,q4773,14TH ST & BROWNSTONE DR & WASHINGTON ST,14TH ST & LINCOLN ST,10716.0,357.2052081,42,2251,LONGITUDINAL/TRANSVERSE CRACKING,90.0,Ft,M
E14THST,E 14TH ST,1860,q4773,14TH ST & BROWNSTONE DR & WASHINGTON ST,14TH ST & LINCOLN ST,10716.0,357.2052081,42,2251,ALLIGATOR CRACKING,100.0,SqFt,M
E14THST,E 14TH ST,1860,q4773,14TH ST & BROWNSTONE DR & WASHINGTON ST,14TH ST & LINCOLN ST,10716.0,357.2052081,42,2251,WEATHERING,2548.0,SqFt,L
E14THST,E 14TH ST,1860,q4773,14TH ST & BROWNSTONE DR & WASHINGTON ST,14TH ST & LINCOLN ST,10716.0,357.2052081,42,2251,BLOCK CRACKING,1500.0,SqFt,M
E14THST,E 14TH ST,1862,q4774,14TH ST & WALNUT ST,14TH ST & BROWNSTONE DR & WASHINGTON ST,9485.0,364.8265899,52,2253,WEATHERING,2548.0,SqFt,L
E14THST,E 14TH ST,1862,q4774,14TH ST & WALNUT ST,14TH ST & BROWNSTONE DR & WASHINGTON ST,9485.0,364.8265899,52,2253,ALLIGATOR CRACKING,210.0,SqFt,M
E14THST,E 14TH ST,1862,q4774,14TH ST & WALNUT ST,14TH ST & BROWNSTONE DR & WASHINGTON ST,9485.0,364.8265899,52,2253,LONGITUDINAL/TRANSVERSE CRACKING,80.0,Ft,M
E14THST,E 14TH ST,1863,q4772,14TH ST & BROWNSTONE DR,14TH ST & DUNN ST,4732.0,181.9993757,74,2254,WEATHERING,2548.0,SqFt,L
E14THST,E 14TH ST,1863,q4772,14TH ST & BROWNSTONE DR,14TH ST & DUNN ST,4732.0,181.9993757,74,2254,LONGITUDINAL/TRANSVERSE CRACKING,110.0,Ft,M
E14THST,E 14TH ST,1863,q4772,14TH ST & BROWNSTONE DR,14TH ST & DUNN ST,4732.0,181.9993757,74,2254,LONGITUDINAL/TRANSVERSE CRACKING,150.0,Ft,L
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2255,LONGITUDINAL/TRANSVERSE CRACKING,95.0,Ft,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2255,WEATHERING,2508.0,SqFt,L
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2255,ALLIGATOR CRACKING,150.0,SqFt,L
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2255,LONGITUDINAL/TRANSVERSE CRACKING,80.0,Ft,L
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2255,PATCH/UTILITY CUT,40.0,SqFt,L
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2255,ALLIGATOR CRACKING,100.0,SqFt,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2256,PATCH/UTILITY CUT,40.0,SqFt,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2256,BLOCK CRACKING,1700.0,SqFt,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2256,WEATHERING,500.0,SqFt,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2256,ALLIGATOR CRACKING,30.0,SqFt,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798.0,569.1537538,48,2256,WEATHERING,2000.0,SqFt,L
E14THST,E 14TH ST,1865,q4770,14TH ST & DUNN ST,14TH ST & INDIANA AVE,9766.0,375.596395,58,2257,WEATHERING,2548.0,SqFt,L
E14THST,E 14TH ST,1865,q4770,14TH ST & DUNN ST,14TH ST & INDIANA AVE,9766.0,375.596395,58,2257,ALLIGATOR CRACKING,120.0,SqFt,M
E14THST,E 14TH ST,1865,q4770,14TH ST & DUNN ST,14TH ST & INDIANA AVE,9766.0,375.596395,58,2257,LONGITUDINAL/TRANSVERSE CRACKING,55.0,Ft,L
E14THST,E 14TH ST,1866,q4768,14TH ST & FESS AVE,14TH ST & FESS AVE,511.0,23.24291068,39,2258,LONGITUDINAL/TRANSVERSE CRACKING,30.0,Ft,L
E14THST,E 14TH ST,1866,q4768,14TH ST & FESS AVE,14TH ST & FESS AVE,511.0,23.24291068,39,2258,LONGITUDINAL/TRANSVERSE CRACKING,30.0,Ft,M
E14THST,E 14TH ST,1866,q4768,14TH ST & FESS AVE,14TH ST & FESS AVE,511.0,23.24291068,39,2258,ALLIGATOR CRACKING,100.0,SqFt,M
E14THST,E 14TH ST,1866,q4768,14TH ST & FESS AVE,14TH ST & FESS AVE,511.0,23.24291068,39,2258,WEATHERING,506.0,SqFt,M
E15THST,E 15TH ST,1896,q4783,15TH ST & DUNN ST,15TH ST & INDIANA AVE,9771.0,375.8108192,57,2292,WEATHERING,2548.0,SqFt,L
E15THST,E 15TH ST,1896,q4783,15TH ST & DUNN ST,15TH ST & INDIANA AVE,9771.0,375.8108192,57,2292,ALLIGATOR CRACKING,150.0,SqFt,L
E15THST,E 15TH ST,1896,q4783,15TH ST & DUNN ST,15TH ST & INDIANA AVE,9771.0,375.8108192,57,2292,ALLIGATOR CRACKING,60.0,SqFt,M
E15THST,E 15TH ST,1897,q4782,15TH ST & GRANT ST,15TH ST & DUNN ST,9992.0,384.3201008,36,2293,WEATHERING,2548.0,SqFt,M
E15THST,E 15TH ST,1897,q4782,15TH ST & GRANT ST,15TH ST & DUNN ST,9992.0,384.3201008,36,2293,BLOCK CRACKING,2373.0,SqFt,M
E15THST,E 15TH ST,1897,q4782,15TH ST & GRANT ST,15TH ST & DUNN ST,9992.0,384.3201008,36,2293,ALLIGATOR CRACKING,100.0,SqFt,L
E15THST,E 15TH ST,1897,q4782,15TH ST & GRANT ST,15TH ST & DUNN ST,9992.0,384.3201008,36,2293,ALLIGATOR CRACKING,75.0,SqFt,M
E15THST,E 15TH ST,1898,q4781,15TH ST & LINCOLN ST,15TH ST & GRANT ST,9424.0,362.4673077,36,2294,BLOCK CRACKING,2373.0,SqFt,M
E15THST,E 15TH ST,1898,q4781,15TH ST & LINCOLN ST,15TH ST & GRANT ST,9424.0,362.4673077,36,2294,WEATHERING,2548.0,SqFt,M
E15THST,E 15TH ST,1898,q4781,15TH ST & LINCOLN ST,15TH ST & GRANT ST,9424.0,362.4673077,36,2294,ALLIGATOR CRACKING,100.0,SqFt,L
E15THST,E 15TH ST,1898,q4781,15TH ST & LINCOLN ST,15TH ST & GRANT ST,9424.0,362.4673077,36,2294,ALLIGATOR CRACKING,75.0,SqFt,M
E15THST,E 15TH ST,1899,q4780,15TH ST & WASHINGTON ST,15TH ST & LINCOLN ST,9273.0,356.6705363,36,2295,BLOCK CRACKING,2373.0,SqFt,M
E15THST,E 15TH ST,1899,q4780,15TH ST & WASHINGTON ST,15TH ST & LINCOLN ST,9273.0,356.6705363,36,2295,ALLIGATOR CRACKING,75.0,SqFt,M
E15THST,E 15TH ST,1899,q4780,15TH ST & WASHINGTON ST,15TH ST & LINCOLN ST,9273.0,356.6705363,36,2295,WEATHERING,2548.0,SqFt,M
E15THST,E 15TH ST,1899,q4780,15TH ST & WASHINGTON ST,15TH ST & LINCOLN ST,9273.0,356.6705363,36,2295,ALLIGATOR CRACKING,100.0,SqFt,L
E15THST,E 15TH ST,1900,q4779,15TH ST & WALNUT ST,15TH ST & WASHINGTON ST,9462.0,363.9231785,36,2296,ALLIGATOR CRACKING,75.0,SqFt,M
E15THST,E 15TH ST,1900,q4779,15TH ST & WALNUT ST,15TH ST & WASHINGTON ST,9462.0,363.9231785,36,2296,BLOCK CRACKING,2373.0,SqFt,M
E15THST,E 15TH ST,1900,q4779,15TH ST & WALNUT ST,15TH ST & WASHINGTON ST,9462.0,363.9231785,36,2296,ALLIGATOR CRACKING,100.0,SqFt,L
E15THST,E 15TH ST,1900,q4779,15TH ST & WALNUT ST,15TH ST & WASHINGTON ST,9462.0,363.9231785,36,2296,WEATHERING,2548.0,SqFt,M
E15THST,E 15TH ST,2531,r4750,15TH ST & WOODLAWN AVE,15TH ST & FORREST AVE,6057.0,336.5244033,59,3138,ALLIGATOR CRACKING,80.0,SqFt,M
E15THST,E 15TH ST,2531,r4750,15TH ST & WOODLAWN AVE,15TH ST & FORREST AVE,6057.0,336.5244033,59,3138,WEATHERING,1764.0,SqFt,M
E15THST,E 15TH ST,2531,r4750,15TH ST & WOODLAWN AVE,15TH ST & FORREST AVE,6057.0,336.5244033,59,3138,EDGE CRACKING,90.0,Ft,L
E16THST,E 16TH ST,1922,q4787,16TH ST & WALNUT ST,16TH ST & WASHINGTON ST,9386.0,361.0117407,69,2322,WEATHERING,2548.0,SqFt,M
E16THST,E 16TH ST,1922,q4787,16TH ST & WALNUT ST,16TH ST & WASHINGTON ST,9386.0,361.0117407,69,2322,ALLIGATOR CRACKING,50.0,SqFt,L
E16THST,E 16TH ST,1922,q4787,16TH ST & WALNUT ST,16TH ST & WASHINGTON ST,9386.0,361.0117407,69,2322,LONGITUDINAL/TRANSVERSE CRACKING,75.0,Ft,M
E16THST,E 16TH ST,1925,q4786,16TH ST & WASHINGTON ST,16TH ST & LINCOLN ST,9311.0,358.111359,68,2325,LONGITUDINAL/TRANSVERSE CRACKING,70.0,Ft,L
E16THST,E 16TH ST,1925,q4786,16TH ST & WASHINGTON ST,16TH ST & LINCOLN ST,9311.0,358.111359,68,2325,PATCH/UTILITY CUT,20.0,SqFt,L
E16THST,E 16TH ST,1925,q4786,16TH ST & WASHINGTON ST,16TH ST & LINCOLN ST,9311.0,358.111359,68,2325,ALLIGATOR CRACKING,125.0,SqFt,L
E16THST,E 16TH ST,1925,q4786,16TH ST & WASHINGTON ST,16TH ST & LINCOLN ST,9311.0,358.111359,68,2325,WEATHERING,2528.0,SqFt,M
E16THST,E 16TH ST,1926,q4785,16TH ST & LINCOLN ST,16TH ST & GRANT ST,10787.0,359.5565207,42,2326,LONGITUDINAL/TRANSVERSE CRACKING,70.0,Ft,M
E16THST,E 16TH ST,1926,q4785,16TH ST & LINCOLN ST,16TH ST & GRANT ST,10787.0,359.5565207,42,2326,ALLIGATOR CRACKING,100.0,SqFt,L
E16THST,E 16TH ST,1926,q4785,16TH ST & LINCOLN ST,16TH ST & GRANT ST,10787.0,359.5565207,42,2326,ALLIGATOR CRACKING,250.0,SqFt,M
E16THST,E 16TH ST,1926,q4785,16TH ST & LINCOLN ST,16TH ST & GRANT ST,10787.0,359.5565207,42,2326,WEATHERING,2548.0,SqFt,M
E16THST,E 16TH ST,1927,q4784,16TH ST & GRANT ST,16TH ST & DUNN ST,10030.0,385.7557194,65,2327,WEATHERING,2523.0,SqFt,M
E16THST,E 16TH ST,1927,q4784,16TH ST & GRANT ST,16TH ST & DUNN ST,10030.0,385.7557194,65,2327,ALLIGATOR CRACKING,75.0,SqFt,L
E16THST,E 16TH ST,1927,q4784,16TH ST & GRANT ST,16TH ST & DUNN ST,10030.0,385.7557194,65,2327,PATCH/UTILITY CUT,25.0,SqFt,L
E16THST,E 16TH ST,1927,q4784,16TH ST & GRANT ST,16TH ST & DUNN ST,10030.0,385.7557194,65,2327,LONGITUDINAL/TRANSVERSE CRACKING,75.0,Ft,L
E16THST,E 16TH ST,1927,q4784,16TH ST & GRANT ST,16TH ST & DUNN ST,10030.0,385.7557194,65,2327,LONGITUDINAL/TRANSVERSE CRACKING,70.0,Ft,M
E17THST,E 17TH ST,1931,r482,17TH ST & WOODLAWN AVE,17TH ST & FORREST AVE,7846.0,301.762648,89,2332,WEATHERING,2548.0,SqFt,L
E17THST,E 17TH ST,1931,r482,17TH ST & WOODLAWN AVE,17TH ST & FORREST AVE,7846.0,301.762648,89,2332,LONGITUDINAL/TRANSVERSE CRACKING,100.0,Ft,L
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609.0,692.0267127,70,2333,PATCH/UTILITY CUT,50.0,SqFt,L
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609.0,692.0267127,70,2333,LONGITUDINAL/TRANSVERSE CRACKING,120.0,Ft,L
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609.0,692.0267127,70,2333,ALLIGATOR CRACKING,90.0,SqFt,L
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609.0,692.0267127,70,2333,WEATHERING,2106.0,SqFt,M
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609.0,692.0267127,70,2334,LONGITUDINAL/TRANSVERSE CRACKING,60.0,Ft,L
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609.0,692.0267127,70,2334,PATCH/UTILITY CUT,50.0,SqFt,H
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609.0,692.0267127,70,2334,WEATHERING,2498.0,SqFt,L
E17THST,E 17TH ST,1933,r483,17TH ST & FORREST AVE,17TH ST & WALNUT GROVE AVE,10340.0,397.6972843,57,2335,WEATHERING,2548.0,SqFt,L
E17THST,E 17TH ST,1933,r483,17TH ST & FORREST AVE,17TH ST & WALNUT GROVE AVE,10340.0,397.6972843,57,2335,LONGITUDINAL/TRANSVERSE CRACKING,60.0,Ft,L
E17THST,E 17TH ST,1933,r483,17TH ST & FORREST AVE,17TH ST & WALNUT GROVE AVE,10340.0,397.6972843,57,2335,ALLIGATOR CRACKING,50.0,SqFt,H
E17THST,E 17TH ST,1935,s483,17TH ST & JORDAN AVE,17TH ST & LINGELBACH LN,17706.0,737.7349653,95,2336,PATCH/UTILITY CUT,5.0,SqFt,L
E17THST,E 17TH ST,1935,s483,17TH ST & JORDAN AVE,17TH ST & LINGELBACH LN,17706.0,737.7349653,95,2336,WEATHERING,2543.0,SqFt,L
E17THST,E 17TH ST,1935,s483,17TH ST & JORDAN AVE,17TH ST & LINGELBACH LN,17706.0,737.7349653,95,2337,WEATHERING,2156.0,SqFt,L
E17THST,E 17TH ST,1936,s482,17TH ST & JORDAN AVE,17TH ST & JORDAN AVE,11150.0,428.8628569,95,2338,WEATHERING,2548.0,SqFt,L
E17THST,E 17TH ST,1942,q489,17TH ST & WALNUT ST,17TH ST & WASHINGTON ST,9360.0,360.0083657,61,2347,PATCH/UTILITY CUT,5.0,SqFt,L
E17THST,E 17TH ST,1942,q489,17TH ST & WALNUT ST,17TH ST & WASHINGTON ST,9360.0,360.0083657,61,2347,WEATHERING,2543.0,SqFt,M
E17THST,E 17TH ST,1942,q489,17TH ST & WALNUT ST,17TH ST & WASHINGTON ST,9360.0,360.0083657,61,2347,LONGITUDINAL/TRANSVERSE CRACKING,60.0,Ft,L
E17THST,E 17TH ST,1942,q489,17TH ST & WALNUT ST,17TH ST & WASHINGTON ST,9360.0,360.0083657,61,2347,RUTTING,98.0,SqFt,L
E17THST,E 17TH ST,1942,q489,17TH ST & WALNUT ST,17TH ST & WASHINGTON ST,9360.0,360.0083657,61,2347,ALLIGATOR CRACKING,125.0,SqFt,L
E17THST,E 17TH ST,1943,q488,17TH ST & WASHINGTON ST,17TH ST & LINCOLN ST,9268.0,356.46,74,2348,LONGITUDINAL/TRANSVERSE CRACKING,75.0,Ft,L
E17THST,E 17TH ST,1943,q488,17TH ST & WASHINGTON ST,17TH ST & LINCOLN ST,9268.0,356.46,74,2348,ALLIGATOR CRACKING,70.0,SqFt,L
E17THST,E 17TH ST,1943,q488,17TH ST & WASHINGTON ST,17TH ST & LINCOLN ST,9268.0,356.46,74,2348,WEATHERING,2548.0,SqFt,M
E17THST,E 17TH ST,1944,q487,17TH ST & LINCOLN ST,17TH ST & GRANT ST,9397.0,361.4222978,81,2349,WEATHERING,2548.0,SqFt,M
E17THST,E 17TH ST,1944,q487,17TH ST & LINCOLN ST,17TH ST & GRANT ST,9397.0,361.4222978,81,2349,BLOCK CRACKING,300.0,SqFt,L
E17THST,E 17TH ST,1944,q487,17TH ST & LINCOLN ST,17TH ST & GRANT ST,9397.0,361.4222978,81,2349,LONGITUDINAL/TRANSVERSE CRACKING,80.0,Ft,L
E17THST,E 17TH ST,1945,q486,17TH ST & GRANT ST,17TH ST & DUNN ST,10121.0,389.2571254,87,2350,WEATHERING,2448.0,SqFt,L
E17THST,E 17TH ST,1945,q486,17TH ST & GRANT ST,17TH ST & DUNN ST,10121.0,389.2571254,87,2350,LONGITUDINAL/TRANSVERSE CRACKING,75.0,Ft,L
E17THST,E 17TH ST,1945,q486,17TH ST & GRANT ST,17TH ST & DUNN ST,10121.0,389.2571254,87,2350,PATCH/UTILITY CUT,100.0,SqFt,L
E17THST,E 17TH ST,1946,q485,17TH ST & DUNN ST,17TH ST & INDIANA AVE,12291.0,361.5062619,76,2351,WEATHERING,2448.0,SqFt,L
E17THST,E 17TH ST,1946,q485,17TH ST & DUNN ST,17TH ST & INDIANA AVE,12291.0,361.5062619,76,2351,PATCH/UTILITY CUT,100.0,SqFt,M
E17THST,E 17TH ST,1946,q485,17TH ST & DUNN ST,17TH ST & INDIANA AVE,12291.0,361.5062619,76,2351,LONGITUDINAL/TRANSVERSE CRACKING,110.0,Ft,L
E17THST,E 17TH ST,1947,q484,17TH ST & INDIANA AVE,17TH ST & FESS AVE,7742.0,297.7545615,78,2352,LONGITUDINAL/TRANSVERSE CRACKING,120.0,Ft,L
